date,time,airline_id,city_id,airport_id,temperature,pressure,wind_direction,wind_speed,delay
2019-11-09,10:00:00,934,5245,5327,9,1021,8,13,0
2019-11-09,10:00:00,934,5245,5327,10,1021,8,15,0
2019-11-04,16:00:00,628,3894,5327,18,1007,7,41,1
2019-11-04,16:00:00,628,3894,5327,17,1007,7,39,1
2019-11-06,21:05:00,628,3894,5327,12,1014,7,7,1
2019-11-06,21:05:00,628,3894,5327,12,1014,7,15,1
2019-11-11,10:40:00,628,3894,5327,7,1017,5,9,1
2019-11-11,10:40:00,628,3894,5327,8,1017,6,6,1
2019-11-11,16:00:00,628,3894,5327,13,1015,5,9,1
2019-11-11,16:00:00,628,3894,5327,13,1015,5,6,1
2019-11-13,21:05:00,628,3894,5327,12,1011,7,7,1
2019-11-13,21:05:00,628,3894,5327,12,1011,7,9,1
2019-11-18,16:00:00,628,3894,5327,11,1015,2,30,1
2019-11-18,16:00:00,628,3894,5327,10,1015,3,26,1
2019-11-20,10:40:00,628,3894,5327,2,1012,2,4,1
2019-11-20,10:40:00,628,3894,5327,4,1012,10,4,1
2019-11-20,21:05:00,628,3894,5327,5,1009,4,2,0
2019-11-20,21:05:00,628,3894,5327,6,1009,10,2,0
2019-11-25,16:00:00,628,3894,5327,16,1014,7,19,1
2019-11-25,16:00:00,628,3894,5327,16,1014,7,20,1
2019-11-27,21:05:00,628,3894,5327,12,1014,7,28,0
2019-11-27,21:05:00,628,3894,5327,11,1014,7,22,0
2019-11-03,12:50:00,730,6984,5327,16,1008,8,28,1
2019-11-03,12:50:00,730,6984,5327,16,1008,8,37,1
2019-11-02,13:15:00,398,2674,5327,19,1010,7,32,1
2019-11-02,13:15:00,398,2674,5327,20,1010,7,35,1
2019-11-04,13:15:00,398,2674,5327,17,1010,7,26,1
2019-11-04,13:15:00,398,2674,5327,17,1009,7,39,1
2019-11-05,13:15:00,398,2674,5327,13,1011,7,24,1
2019-11-05,13:15:00,398,2674,5327,14,1011,7,20,1
2019-11-07,13:15:00,398,2674,5327,12,1012,9,22,0
2019-11-07,13:15:00,398,2674,5327,12,1012,8,28,0
2019-11-09,13:15:00,398,2674,5327,12,1019,8,17,0
2019-11-09,13:15:00,398,2674,5327,12,1019,7,19,0
2019-11-11,13:15:00,398,2674,5327,12,1016,7,11,0
2019-11-11,13:15:00,398,2674,5327,12,1015,7,6,0
2019-11-12,13:15:00,398,2674,5327,12,1016,7,7,0
2019-11-12,13:15:00,398,2674,5327,12,1015,8,9,0
2019-11-14,13:15:00,398,2674,5327,9,1002,8,17,1
2019-11-14,13:15:00,398,2674,5327,9,1002,8,26,1
2019-11-16,13:15:00,398,2674,5327,9,1014,5,7,0
2019-11-16,13:15:00,398,2674,5327,10,1014,5,9,0
2019-11-18,13:15:00,398,2674,5327,11,1014,2,24,0
2019-11-18,13:15:00,398,2674,5327,10,1014,3,28,0
2019-11-19,13:15:00,398,2674,5327,8,1017,5,6,0
2019-11-19,13:15:00,398,2674,5327,9,1016,6,7,0
2019-11-21,13:15:00,398,2674,5327,7,1008,3,6,0
2019-11-21,13:15:00,398,2674,5327,8,1007,1,0,0
2019-11-23,13:15:00,398,2674,5327,11,1003,8,28,0
2019-11-23,13:15:00,398,2674,5327,12,1004,8,30,0
2019-11-25,13:15:00,398,2674,5327,15,1014,7,20,1
2019-11-25,13:15:00,398,2674,5327,16,1014,7,17,1
2019-11-26,13:15:00,398,2674,5327,11,1014,6,15,0
2019-11-26,13:15:00,398,2674,5327,12,1014,6,11,0
2019-11-28,13:15:00,398,2674,5327,12,1017,7,22,0
2019-11-28,13:15:00,398,2674,5327,12,1017,7,19,0
2019-11-30,13:15:00,398,2674,5327,14,1019,7,20,0
2019-11-30,13:15:00,398,2674,5327,14,1018,7,20,0
2019-11-01,16:35:00,398,2674,5327,20,1018,7,30,1
2019-11-01,16:35:00,398,2674,5327,20,1017,7,28,1
2019-11-03,16:35:00,398,2674,5327,17,1009,9,43,1
2019-11-03,16:35:00,398,2674,5327,17,1010,8,30,1
2019-11-06,16:35:00,398,2674,5327,14,1014,8,19,0
2019-11-06,16:35:00,398,2674,5327,14,1014,9,13,0
2019-11-08,16:35:00,398,2674,5327,13,1015,8,24,1
2019-11-08,16:35:00,398,2674,5327,13,1016,8,28,1
2019-11-10,16:35:00,398,2674,5327,9,1016,9,24,1
2019-11-10,16:35:00,398,2674,5327,9,1016,8,26,1
2019-11-13,16:35:00,398,2674,5327,17,1011,9,2,1
2019-11-13,16:35:00,398,2674,5327,17,1011,8,24,1
2019-11-15,16:35:00,398,2674,5327,9,1004,9,15,1
2019-11-15,16:35:00,398,2674,5327,9,1004,8,15,1
2019-11-17,16:35:00,398,2674,5327,8,1011,7,19,0
2019-11-17,16:35:00,398,2674,5327,8,1010,7,15,0
2019-11-17,16:35:00,398,2674,5327,8,1010,7,17,0
2019-11-20,16:35:00,398,2674,5327,9,1008,6,7,1
2019-11-20,16:35:00,398,2674,5327,8,1008,7,7,1
2019-11-22,16:35:00,398,2674,5327,12,992,6,19,1
2019-11-22,16:35:00,398,2674,5327,12,992,7,22,1
2019-11-24,16:35:00,398,2674,5327,13,1014,7,17,1
2019-11-24,16:35:00,398,2674,5327,12,1014,7,26,1
2019-11-27,16:35:00,398,2674,5327,14,1012,7,26,1
2019-11-27,16:35:00,398,2674,5327,13,1012,7,26,1
2019-11-29,16:35:00,398,2674,5327,15,1020,7,9,1
2019-11-29,16:35:00,398,2674,5327,15,1020,6,11,1
2019-11-03,16:40:00,1088,5922,5327,17,1009,9,43,1
2019-11-03,16:40:00,1088,5922,5327,17,1010,8,30,1
2019-11-04,16:40:00,1088,5922,5327,18,1007,7,41,0
2019-11-04,16:40:00,1088,5922,5327,17,1007,7,39,0
2019-11-05,16:40:00,1088,5922,5327,15,1011,8,22,0
2019-11-05,16:40:00,1088,5922,5327,15,1011,8,20,0
2019-11-07,16:40:00,1088,5922,5327,13,1011,9,35,1
2019-11-07,16:40:00,1088,5922,5327,13,1011,9,30,1
2019-11-10,16:40:00,1088,5922,5327,9,1016,9,24,1
2019-11-10,16:40:00,1088,5922,5327,9,1016,8,26,1
2019-11-11,16:40:00,1088,5922,5327,13,1015,5,9,1
2019-11-11,16:40:00,1088,5922,5327,13,1015,5,6,1
2019-11-12,16:40:00,1088,5922,5327,13,1013,8,19,1
2019-11-12,16:40:00,1088,5922,5327,13,1013,8,19,1
2019-11-14,16:40:00,1088,5922,5327,10,999,8,30,1
2019-11-14,16:40:00,1088,5922,5327,10,999,8,26,1
2019-11-14,16:40:00,1088,5922,5327,6,1000,8,41,1
2019-11-17,16:40:00,1088,5922,5327,8,1011,7,19,0
2019-11-17,16:40:00,1088,5922,5327,8,1010,7,15,0
2019-11-17,16:40:00,1088,5922,5327,8,1010,7,17,0
2019-11-18,16:40:00,1088,5922,5327,11,1015,2,30,0
2019-11-18,16:40:00,1088,5922,5327,10,1015,3,26,0
2019-11-19,16:40:00,1088,5922,5327,10,1015,7,9,0
2019-11-19,16:40:00,1088,5922,5327,10,1015,7,11,0
2019-11-21,16:40:00,1088,5922,5327,10,1007,7,11,0
2019-11-21,16:40:00,1088,5922,5327,10,1007,7,11,0
2019-11-24,16:40:00,1088,5922,5327,13,1014,7,17,0
2019-11-24,16:40:00,1088,5922,5327,12,1014,7,26,0
2019-11-25,16:40:00,1088,5922,5327,16,1014,7,19,0
2019-11-25,16:40:00,1088,5922,5327,16,1014,7,20,0
2019-11-26,16:40:00,1088,5922,5327,14,1011,6,13,0
2019-11-26,16:40:00,1088,5922,5327,14,1011,6,15,0
2019-11-28,16:40:00,1088,5922,5327,12,1016,7,20,0
2019-11-28,16:40:00,1088,5922,5327,13,1016,7,22,0
2019-11-01,09:45:00,1088,5922,5327,16,1022,7,11,1
2019-11-01,09:45:00,1088,5922,5327,18,1022,7,19,1
2019-11-02,09:45:00,1088,5922,5327,16,1012,7,22,1
2019-11-02,09:45:00,1088,5922,5327,16,1012,7,24,1
2019-11-03,10:45:00,1088,5922,5327,15,1007,9,41,1
2019-11-03,10:45:00,1088,5922,5327,16,1007,9,41,1
2019-11-04,10:45:00,1088,5922,5327,15,1012,7,22,0
2019-11-04,10:45:00,1088,5922,5327,15,1012,7,26,0
2019-11-05,10:45:00,1088,5922,5327,10,1012,7,13,0
2019-11-05,10:45:00,1088,5922,5327,11,1012,7,26,0
2019-11-06,10:45:00,1088,5922,5327,11,1017,9,15,0
2019-11-06,10:45:00,1088,5922,5327,11,1017,9,15,0
2019-11-07,10:45:00,1088,5922,5327,12,1011,9,28,0
2019-11-07,10:45:00,1088,5922,5327,13,1012,9,28,0
2019-11-08,10:45:00,1088,5922,5327,8,1015,8,24,0
2019-11-08,10:45:00,1088,5922,5327,8,1015,8,28,0
2019-11-09,10:45:00,1088,5922,5327,9,1021,8,13,0
2019-11-09,10:45:00,1088,5922,5327,10,1021,8,15,0
2019-11-10,10:45:00,1088,5922,5327,9,1017,9,13,1
2019-11-10,10:45:00,1088,5922,5327,9,1017,9,17,1
2019-11-11,10:45:00,1088,5922,5327,7,1017,5,9,0
2019-11-11,10:45:00,1088,5922,5327,8,1017,6,6,0
2019-11-12,10:45:00,1088,5922,5327,7,1017,9,2,0
2019-11-12,10:45:00,1088,5922,5327,9,1017,1,0,0
2019-11-13,10:45:00,1088,5922,5327,13,1009,2,20,1
2019-11-13,10:45:00,1088,5922,5327,13,1010,2,17,1
2019-11-14,10:45:00,1088,5922,5327,7,1003,8,15,0
2019-11-14,10:45:00,1088,5922,5327,7,1004,8,26,0
2019-11-15,10:45:00,1088,5922,5327,6,1004,8,17,0
2019-11-15,10:45:00,1088,5922,5327,6,1004,8,20,0
2019-11-16,10:45:00,1088,5922,5327,5,1014,10,4,0
2019-11-16,10:45:00,1088,5922,5327,6,1014,5,4,0
2019-11-17,10:45:00,1088,5922,5327,4,1014,5,9,0
2019-11-17,10:45:00,1088,5922,5327,5,1014,6,13,0
2019-11-18,10:45:00,1088,5922,5327,7,1014,9,9,0
2019-11-18,10:45:00,1088,5922,5327,8,1014,2,17,0
2019-11-19,10:45:00,1088,5922,5327,4,1018,1,0,0
2019-11-19,10:45:00,1088,5922,5327,4,1018,5,6,0
2019-11-20,10:45:00,1088,5922,5327,2,1012,2,4,0
2019-11-20,10:45:00,1088,5922,5327,4,1012,10,4,0
2019-11-21,10:45:00,1088,5922,5327,7,1008,6,7,0
2019-11-21,10:45:00,1088,5922,5327,8,1008,7,9,0
2019-11-22,10:45:00,1088,5922,5327,9,1000,6,19,1
2019-11-22,10:45:00,1088,5922,5327,10,999,5,22,1
2019-11-23,10:45:00,1088,5922,5327,8,1001,8,26,0
2019-11-23,10:45:00,1088,5922,5327,8,1001,8,33,0
2019-11-24,10:45:00,1088,5922,5327,8,1016,9,13,0
2019-11-24,10:45:00,1088,5922,5327,9,1015,8,6,0
2019-11-25,10:45:00,1088,5922,5327,10,1015,5,11,1
2019-11-25,10:45:00,1088,5922,5327,11,1015,7,19,1
2019-11-27,10:45:00,1088,5922,5327,11,1013,7,20,0
2019-11-27,10:45:00,1088,5922,5327,11,1013,7,20,0
2019-11-01,09:00:00,1088,6384,5327,16,1022,7,11,0
2019-11-01,09:00:00,1088,6384,5327,18,1022,7,19,0
2019-11-02,09:00:00,1088,6384,5327,16,1012,7,22,1
2019-11-02,09:00:00,1088,6384,5327,16,1012,7,24,1
2019-11-03,10:00:00,1088,6384,5327,15,1007,9,41,0
2019-11-03,10:00:00,1088,6384,5327,16,1007,9,41,0
2019-11-04,10:00:00,1088,6384,5327,15,1012,7,22,0
2019-11-04,10:00:00,1088,6384,5327,15,1012,7,26,0
2019-11-05,10:00:00,1088,6384,5327,10,1012,7,13,0
2019-11-05,10:00:00,1088,6384,5327,11,1012,7,26,0
2019-11-06,10:00:00,1088,6384,5327,11,1017,9,15,0
2019-11-06,10:00:00,1088,6384,5327,11,1017,9,15,0
2019-11-07,10:00:00,1088,6384,5327,12,1011,9,28,0
2019-11-07,10:00:00,1088,6384,5327,13,1012,9,28,0
2019-11-08,10:00:00,1088,6384,5327,8,1015,8,24,0
2019-11-08,10:00:00,1088,6384,5327,8,1015,8,28,0
2019-11-09,10:00:00,1088,6384,5327,9,1021,8,13,0
2019-11-09,10:00:00,1088,6384,5327,10,1021,8,15,0
2019-11-10,10:00:00,1088,6384,5327,9,1017,9,13,0
2019-11-10,10:00:00,1088,6384,5327,9,1017,9,17,0
2019-11-11,10:00:00,1088,6384,5327,7,1017,5,9,0
2019-11-11,10:00:00,1088,6384,5327,8,1017,6,6,0
2019-11-12,10:00:00,1088,6384,5327,7,1017,9,2,0
2019-11-12,10:00:00,1088,6384,5327,9,1017,1,0,0
2019-11-13,10:00:00,1088,6384,5327,13,1009,2,20,0
2019-11-13,10:00:00,1088,6384,5327,13,1010,2,17,0
2019-11-14,10:00:00,1088,6384,5327,7,1003,8,15,0
2019-11-14,10:00:00,1088,6384,5327,7,1004,8,26,0
2019-11-15,10:00:00,1088,6384,5327,6,1004,8,17,0
2019-11-15,10:00:00,1088,6384,5327,6,1004,8,20,0
2019-11-16,10:00:00,1088,6384,5327,5,1014,10,4,1
2019-11-16,10:00:00,1088,6384,5327,6,1014,5,4,1
2019-11-17,10:00:00,1088,6384,5327,4,1014,5,9,1
2019-11-17,10:00:00,1088,6384,5327,5,1014,6,13,1
2019-11-18,10:00:00,1088,6384,5327,7,1014,9,9,0
2019-11-18,10:00:00,1088,6384,5327,8,1014,2,17,0
2019-11-19,10:00:00,1088,6384,5327,4,1018,1,0,0
2019-11-19,10:00:00,1088,6384,5327,4,1018,5,6,0
2019-11-20,10:00:00,1088,6384,5327,2,1012,2,4,0
2019-11-20,10:00:00,1088,6384,5327,4,1012,10,4,0
2019-11-21,10:00:00,1088,6384,5327,7,1008,6,7,0
2019-11-21,10:00:00,1088,6384,5327,8,1008,7,9,0
2019-11-22,10:00:00,1088,6384,5327,9,1000,6,19,0
2019-11-22,10:00:00,1088,6384,5327,10,999,5,22,0
2019-11-23,10:00:00,1088,6384,5327,8,1001,8,26,0
2019-11-23,10:00:00,1088,6384,5327,8,1001,8,33,0
2019-11-24,10:00:00,1088,6384,5327,8,1016,9,13,0
2019-11-24,10:00:00,1088,6384,5327,9,1015,8,6,0
2019-11-25,10:00:00,1088,6384,5327,10,1015,5,11,0
2019-11-25,10:00:00,1088,6384,5327,11,1015,7,19,0
2019-11-26,10:00:00,1088,6384,5327,10,1015,2,2,0
2019-11-26,10:00:00,1088,6384,5327,10,1015,10,4,0
2019-11-27,10:00:00,1088,6384,5327,11,1013,7,20,0
2019-11-27,10:00:00,1088,6384,5327,11,1013,7,20,0
2019-11-28,10:00:00,1088,6384,5327,11,1017,7,15,0
2019-11-28,10:00:00,1088,6384,5327,11,1017,7,19,0
2019-11-29,10:00:00,1088,6384,5327,13,1020,7,24,0
2019-11-29,10:00:00,1088,6384,5327,14,1020,7,13,0
2019-11-30,10:00:00,1088,6384,5327,13,1020,7,17,0
2019-11-30,10:00:00,1088,6384,5327,13,1020,7,15,0
2019-11-01,12:20:00,1088,6545,5327,20,1021,7,26,0
2019-11-01,12:20:00,1088,6545,5327,20,1021,7,26,0
2019-11-02,12:20:00,1088,6545,5327,18,1011,7,30,0
2019-11-02,12:20:00,1088,6545,5327,19,1011,7,30,0
2019-11-03,13:00:00,1088,6545,5327,16,1008,8,41,1
2019-11-03,13:00:00,1088,6545,5327,17,1008,8,39,1
2019-11-04,13:00:00,1088,6545,5327,17,1010,7,26,0
2019-11-04,13:00:00,1088,6545,5327,17,1009,7,39,0
2019-11-05,13:00:00,1088,6545,5327,13,1011,7,24,1
2019-11-05,13:00:00,1088,6545,5327,14,1011,7,20,1
2019-11-06,13:00:00,1088,6545,5327,13,1016,9,6,0
2019-11-06,13:00:00,1088,6545,5327,14,1016,6,2,0
2019-11-07,13:00:00,1088,6545,5327,12,1012,9,22,0
2019-11-07,13:00:00,1088,6545,5327,12,1012,8,28,0
2019-11-08,13:00:00,1088,6545,5327,12,1015,9,19,0
2019-11-08,13:00:00,1088,6545,5327,12,1015,8,28,0
2019-11-09,13:00:00,1088,6545,5327,12,1019,8,17,0
2019-11-09,13:00:00,1088,6545,5327,12,1019,7,19,0
2019-11-10,13:00:00,1088,6545,5327,11,1016,9,28,0
2019-11-10,13:00:00,1088,6545,5327,10,1016,9,26,0
2019-11-11,13:00:00,1088,6545,5327,12,1016,7,11,0
2019-11-11,13:00:00,1088,6545,5327,12,1015,7,6,0
2019-11-12,13:00:00,1088,6545,5327,12,1016,7,7,0
2019-11-12,13:00:00,1088,6545,5327,12,1015,8,9,0
2019-11-13,13:00:00,1088,6545,5327,16,1011,9,7,1
2019-11-13,13:00:00,1088,6545,5327,16,1011,2,9,1
2019-11-14,13:00:00,1088,6545,5327,9,1002,8,17,0
2019-11-14,13:00:00,1088,6545,5327,9,1002,8,26,0
2019-11-15,13:00:00,1088,6545,5327,8,1004,9,22,0
2019-11-15,13:00:00,1088,6545,5327,9,1004,9,24,0
2019-11-16,13:00:00,1088,6545,5327,9,1014,5,7,0
2019-11-16,13:00:00,1088,6545,5327,10,1014,5,9,0
2019-11-17,13:00:00,1088,6545,5327,8,1013,7,19,0
2019-11-17,13:00:00,1088,6545,5327,8,1012,7,19,0
2019-11-18,13:00:00,1088,6545,5327,11,1014,2,24,0
2019-11-18,13:00:00,1088,6545,5327,10,1014,3,28,0
2019-11-19,13:00:00,1088,6545,5327,8,1017,5,6,0
2019-11-19,13:00:00,1088,6545,5327,9,1016,6,7,0
2019-11-20,13:00:00,1088,6545,5327,8,1010,10,2,0
2019-11-20,13:00:00,1088,6545,5327,8,1010,7,4,0
2019-11-21,13:00:00,1088,6545,5327,7,1008,3,6,0
2019-11-21,13:00:00,1088,6545,5327,8,1007,1,0,0
2019-11-22,13:00:00,1088,6545,5327,10,996,6,30,0
2019-11-22,13:00:00,1088,6545,5327,10,995,6,26,0
2019-11-22,13:00:00,1088,6545,5327,10,995,6,26,0
2019-11-23,13:00:00,1088,6545,5327,11,1003,8,28,0
2019-11-23,13:00:00,1088,6545,5327,12,1004,8,30,0
2019-11-24,13:00:00,1088,6545,5327,11,1015,9,17,0
2019-11-24,13:00:00,1088,6545,5327,11,1015,8,17,0
2019-11-25,13:00:00,1088,6545,5327,15,1014,7,20,1
2019-11-25,13:00:00,1088,6545,5327,16,1014,7,17,1
2019-11-27,13:00:00,1088,6545,5327,13,1013,7,24,0
2019-11-27,13:00:00,1088,6545,5327,13,1013,7,20,0
2019-11-01,09:50:00,1088,6460,5327,16,1022,7,11,1
2019-11-01,09:50:00,1088,6460,5327,18,1022,7,19,1
2019-11-02,09:50:00,1088,6460,5327,16,1012,7,22,1
2019-11-02,09:50:00,1088,6460,5327,16,1012,7,24,1
2019-11-03,10:50:00,1088,6460,5327,15,1007,9,41,0
2019-11-03,10:50:00,1088,6460,5327,16,1007,9,41,0
2019-11-04,10:50:00,1088,6460,5327,15,1012,7,22,0
2019-11-04,10:50:00,1088,6460,5327,15,1012,7,26,0
2019-11-05,10:50:00,1088,6460,5327,10,1012,7,13,0
2019-11-05,10:50:00,1088,6460,5327,11,1012,7,26,0
2019-11-06,10:50:00,1088,6460,5327,11,1017,9,15,0
2019-11-06,10:50:00,1088,6460,5327,11,1017,9,15,0
2019-11-07,10:50:00,1088,6460,5327,12,1011,9,28,0
2019-11-07,10:50:00,1088,6460,5327,13,1012,9,28,0
2019-11-08,10:50:00,1088,6460,5327,8,1015,8,24,0
2019-11-08,10:50:00,1088,6460,5327,8,1015,8,28,0
2019-11-09,10:50:00,1088,6460,5327,9,1021,8,13,1
2019-11-09,10:50:00,1088,6460,5327,10,1021,8,15,1
2019-11-10,10:50:00,1088,6460,5327,9,1017,9,13,1
2019-11-10,10:50:00,1088,6460,5327,9,1017,9,17,1
2019-11-11,10:50:00,1088,6460,5327,7,1017,5,9,0
2019-11-11,10:50:00,1088,6460,5327,8,1017,6,6,0
2019-11-12,10:50:00,1088,6460,5327,7,1017,9,2,0
2019-11-12,10:50:00,1088,6460,5327,9,1017,1,0,0
2019-11-13,10:50:00,1088,6460,5327,13,1009,2,20,1
2019-11-13,10:50:00,1088,6460,5327,13,1010,2,17,1
2019-11-14,10:50:00,1088,6460,5327,7,1003,8,15,0
2019-11-14,10:50:00,1088,6460,5327,7,1004,8,26,0
2019-11-15,10:50:00,1088,6460,5327,6,1004,8,17,0
2019-11-15,10:50:00,1088,6460,5327,6,1004,8,20,0
2019-11-16,10:50:00,1088,6460,5327,5,1014,10,4,1
2019-11-16,10:50:00,1088,6460,5327,6,1014,5,4,1
2019-11-17,10:50:00,1088,6460,5327,4,1014,5,9,1
2019-11-17,10:50:00,1088,6460,5327,5,1014,6,13,1
2019-11-18,10:50:00,1088,6460,5327,7,1014,9,9,1
2019-11-18,10:50:00,1088,6460,5327,8,1014,2,17,1
2019-11-20,10:50:00,1088,6460,5327,2,1012,2,4,0
2019-11-20,10:50:00,1088,6460,5327,4,1012,10,4,0
2019-11-21,10:50:00,1088,6460,5327,7,1008,6,7,0
2019-11-21,10:50:00,1088,6460,5327,8,1008,7,9,0
2019-11-22,10:50:00,1088,6460,5327,9,1000,6,19,1
2019-11-22,10:50:00,1088,6460,5327,10,999,5,22,1
2019-11-23,10:50:00,1088,6460,5327,8,1001,8,26,0
2019-11-23,10:50:00,1088,6460,5327,8,1001,8,33,0
2019-11-24,10:50:00,1088,6460,5327,8,1016,9,13,0
2019-11-24,10:50:00,1088,6460,5327,9,1015,8,6,0
2019-11-25,10:50:00,1088,6460,5327,10,1015,5,11,0
2019-11-25,10:50:00,1088,6460,5327,11,1015,7,19,0
2019-11-27,10:50:00,1088,6460,5327,11,1013,7,20,0
2019-11-27,10:50:00,1088,6460,5327,11,1013,7,20,0
2019-11-29,10:50:00,1088,6460,5327,13,1020,7,24,0
2019-11-29,10:50:00,1088,6460,5327,14,1020,7,13,0
2019-11-01,12:55:00,154,1340,5327,20,1021,7,26,1
2019-11-01,12:55:00,154,1340,5327,20,1021,7,26,1
2019-11-04,12:55:00,154,1340,5327,16,1011,7,33,1
2019-11-04,12:55:00,154,1340,5327,17,1010,7,28,1
2019-11-06,12:55:00,154,1340,5327,12,1017,9,11,0
2019-11-06,12:55:00,154,1340,5327,13,1017,8,7,0
2019-11-08,12:55:00,154,1340,5327,10,1015,7,20,1
2019-11-08,12:55:00,154,1340,5327,11,1015,8,22,1
2019-11-11,12:55:00,154,1340,5327,10,1016,3,6,1
2019-11-11,12:55:00,154,1340,5327,11,1016,7,9,1
2019-11-13,12:55:00,154,1340,5327,14,1011,2,19,1
2019-11-13,12:55:00,154,1340,5327,15,1011,9,11,1
2019-11-15,12:55:00,154,1340,5327,8,1005,8,19,1
2019-11-15,12:55:00,154,1340,5327,9,1004,9,17,1
2019-11-18,12:55:00,154,1340,5327,10,1015,2,19,0
2019-11-18,12:55:00,154,1340,5327,11,1014,3,19,0
2019-11-20,12:55:00,154,1340,5327,6,1011,1,0,1
2019-11-20,12:55:00,154,1340,5327,7,1011,6,6,1
2019-11-22,12:55:00,154,1340,5327,11,998,5,28,1
2019-11-22,12:55:00,154,1340,5327,11,997,6,32,1
2019-11-25,12:55:00,154,1340,5327,14,1015,7,20,1
2019-11-25,12:55:00,154,1340,5327,15,1015,7,20,1
2019-11-27,12:55:00,154,1340,5327,12,1013,7,20,0
2019-11-27,12:55:00,154,1340,5327,13,1013,7,24,0
2019-11-29,12:55:00,154,1340,5327,14,1021,8,7,0
2019-11-29,12:55:00,154,1340,5327,15,1021,7,7,0
2019-11-01,09:55:00,327,2296,5327,16,1022,7,11,0
2019-11-01,09:55:00,327,2296,5327,18,1022,7,19,0
2019-11-02,09:55:00,327,2296,5327,16,1012,7,22,0
2019-11-02,09:55:00,327,2296,5327,16,1012,7,24,0
2019-11-03,09:55:00,327,2296,5327,15,1004,7,28,1
2019-11-03,09:55:00,327,2296,5327,15,1006,9,33,1
2019-11-04,09:55:00,327,2296,5327,14,1012,7,22,1
2019-11-04,09:55:00,327,2296,5327,14,1012,7,22,1
2019-11-05,09:55:00,327,2296,5327,10,1011,8,17,0
2019-11-05,09:55:00,327,2296,5327,10,1011,8,20,0
2019-11-06,09:55:00,327,2296,5327,10,1017,9,11,0
2019-11-06,09:55:00,327,2296,5327,11,1017,9,11,0
2019-11-07,09:55:00,327,2296,5327,12,1011,7,13,0
2019-11-07,09:55:00,327,2296,5327,12,1011,9,32,0
2019-11-08,09:55:00,327,2296,5327,6,1014,8,19,0
2019-11-08,09:55:00,327,2296,5327,7,1015,7,19,0
2019-11-09,09:55:00,327,2296,5327,8,1021,8,11,1
2019-11-09,09:55:00,327,2296,5327,8,1021,8,13,1
2019-11-10,09:55:00,327,2296,5327,7,1017,3,6,0
2019-11-10,09:55:00,327,2296,5327,8,1017,9,9,0
2019-11-11,09:55:00,327,2296,5327,5,1017,10,2,0
2019-11-11,09:55:00,327,2296,5327,6,1017,5,7,0
2019-11-12,09:55:00,327,2296,5327,4,1017,10,2,0
2019-11-12,09:55:00,327,2296,5327,6,1017,10,4,0
2019-11-13,09:55:00,327,2296,5327,12,1007,7,30,1
2019-11-13,09:55:00,327,2296,5327,13,1008,8,22,1
2019-11-14,09:55:00,327,2296,5327,6,1004,2,19,1
2019-11-14,09:55:00,327,2296,5327,5,1004,3,4,1
2019-11-15,09:55:00,327,2296,5327,5,1004,9,15,0
2019-11-15,09:55:00,327,2296,5327,5,1004,9,13,0
2019-11-16,09:55:00,327,2296,5327,2,1013,10,2,0
2019-11-16,09:55:00,327,2296,5327,3,1013,10,2,0
2019-11-17,09:55:00,327,2296,5327,3,1014,5,9,0
2019-11-17,09:55:00,327,2296,5327,4,1014,5,9,0
2019-11-18,09:55:00,327,2296,5327,5,1013,1,0,1
2019-11-18,09:55:00,327,2296,5327,7,1013,3,6,1
2019-11-19,09:55:00,327,2296,5327,-1,1018,2,7,0
2019-11-19,09:55:00,327,2296,5327,1,1018,2,4,0
2019-11-20,09:55:00,327,2296,5327,0,1012,2,4,1
2019-11-20,09:55:00,327,2296,5327,1,1012,10,4,1
2019-11-21,09:55:00,327,2296,5327,7,1008,6,6,0
2019-11-21,09:55:00,327,2296,5327,7,1008,6,7,0
2019-11-22,09:55:00,327,2296,5327,8,1001,5,13,0
2019-11-22,09:55:00,327,2296,5327,9,1001,6,15,0
2019-11-23,09:55:00,327,2296,5327,8,999,8,35,1
2019-11-23,09:55:00,327,2296,5327,8,999,8,33,1
2019-11-24,09:55:00,327,2296,5327,7,1015,9,20,1
2019-11-24,09:55:00,327,2296,5327,8,1015,9,15,1
2019-11-25,09:55:00,327,2296,5327,10,1015,6,9,1
2019-11-25,09:55:00,327,2296,5327,10,1015,6,11,1
2019-11-26,09:55:00,327,2296,5327,9,1015,2,6,1
2019-11-26,09:55:00,327,2296,5327,9,1015,10,2,1
2019-11-27,09:55:00,327,2296,5327,11,1012,7,17,1
2019-11-27,09:55:00,327,2296,5327,11,1013,7,20,1
2019-11-28,09:55:00,327,2296,5327,10,1017,7,9,0
2019-11-28,09:55:00,327,2296,5327,10,1017,7,13,0
2019-11-29,09:55:00,327,2296,5327,13,1019,7,20,0
2019-11-29,09:55:00,327,2296,5327,13,1019,7,24,0
2019-11-30,09:55:00,327,2296,5327,13,1020,7,17,0
2019-11-30,09:55:00,327,2296,5327,13,1020,7,17,0
2019-11-01,20:05:00,327,2296,5327,19,1017,7,22,0
2019-11-01,20:05:00,327,2296,5327,19,1017,7,26,0
2019-11-02,20:05:00,327,2296,5327,16,1007,7,28,0
2019-11-02,20:05:00,327,2296,5327,16,1007,7,30,0
2019-11-03,20:05:00,327,2296,5327,15,1011,7,17,1
2019-11-03,20:05:00,327,2296,5327,15,1012,8,13,1
